label,hand_mode,recorded_hand,R.Thumb,R.Index,R.Middle,R.Ring,R.Pinky,L.Thumb,L.Index,L.Middle,L.Ring,L.Pinky,aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.6657,0.3450,-0.0730,0.9820,0.1590,1.0080,0.0030,0.3910,-1.9624,-4.2231,4.5980,-2.2129,-1.2703,2.2057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.6925,0.3682,-0.0710,0.9710,0.1490,0.9970,-0.0020,0.3540,1.5776,1.9869,-0.7820,3.0771,-0.5603,0.0957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.3450,-0.0780,0.9720,0.1480,0.9960,0.0130,0.3510,2.8676,-1.9931,7.7780,1.7071,5.6697,0.8957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.4145,-0.0520,0.9840,0.1680,0.9940,0.0040,0.3390,-2.4724,3.6669,8.7980,-0.8429,8.4797,4.6957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.3450,-0.0620,0.9740,0.1360,1.0120,-0.0100,0.3780,-2.5524,4.9369,10.2280,-5.8129,6.6397,6.8657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0460,0.9690,0.1550,1.0240,0.0070,0.3970,1.2176,-1.1131,6.1280,-4.0629,5.7797,7.7257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0620,0.9980,0.1550,1.0170,-0.0050,0.4040,0.2876,3.3769,9.7180,-3.6529,9.8097,7.9957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0390,0.9800,0.1580,1.0270,-0.0250,0.4450,-0.2124,-1.2931,6.4980,-0.8829,9.1197,4.6057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0480,0.9690,0.1270,1.0240,-0.0480,0.4450,0.4676,0.1969,2.5080,1.8671,6.9797,2.6357
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0350,0.9620,0.1520,0.9930,-0.0410,0.4430,1.4976,-0.3331,1.1480,0.4471,7.5397,0.2457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0490,0.9630,0.1580,0.9700,-0.0530,0.4510,6.3576,6.4469,-6.9020,1.6671,2.9297,-1.3043
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0500,0.9670,0.1560,0.9610,-0.0390,0.4330,4.5476,0.3569,-0.8520,3.6771,2.7497,-0.1243
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.3450,-0.0420,0.9960,0.1420,0.9820,-0.0270,0.4330,0.3276,-0.8131,2.8580,2.1271,4.5097,1.7957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3450,-0.0490,0.9810,0.1440,0.9880,-0.0450,0.4560,2.1976,-0.1831,1.8880,-1.2529,1.6297,2.8157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3676,1.0000,0.7192,0.3450,-0.0380,0.9660,0.1690,1.0070,-0.0490,0.4500,-0.0124,1.9769,1.4480,-0.1229,-1.2003,1.7057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.6925,0.2755,-0.1040,0.9690,0.1430,0.9890,0.0130,0.3950,0.6476,-1.0031,2.1380,-0.1329,2.2497,-0.0043
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.6925,0.2755,-0.0940,0.9740,0.1410,0.9970,-0.0040,0.4000,1.6376,-0.2531,1.3480,0.7871,0.7297,1.1957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.1000,0.9670,0.1370,0.9950,0.0010,0.3870,0.9376,-0.9331,2.4580,0.4571,1.4797,1.6557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0970,0.9720,0.1350,0.9950,-0.0020,0.3940,-0.5924,-3.1231,4.6880,-0.2129,0.7597,2.9657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2523,-0.0980,0.9530,0.1550,1.0010,-0.0050,0.4090,0.3376,-0.4931,4.8280,-1.1329,-0.0403,3.2657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2755,-0.0970,0.9760,0.1410,1.0100,-0.0030,0.4060,-1.0224,-1.9431,4.0280,-0.8729,1.7297,2.6657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8532,0.2755,-0.0860,0.9580,0.1650,1.0030,-0.0100,0.4100,0.1076,-2.1331,5.3680,1.3271,2.5297,1.5657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8264,0.2755,-0.0860,0.9850,0.1420,0.9990,-0.0080,0.4060,2.1776,-1.3031,3.9380,1.7571,1.3497,1.7257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9336,0.2755,-0.0810,0.9800,0.1460,1.0020,-0.0160,0.4190,0.5076,-0.7831,4.3980,0.1971,1.0597,2.2557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9336,0.2755,-0.0890,0.9890,0.1420,0.9990,-0.0140,0.4110,2.0076,0.2769,3.5280,1.5471,1.0697,2.7557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.9068,0.2755,-0.0780,0.9830,0.1410,0.9960,-0.0210,0.4220,1.8776,0.0969,3.8280,-0.3629,-0.3603,1.7257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.8800,0.2755,-0.0780,0.9870,0.1570,0.9990,-0.0130,0.3990,2.0576,0.4369,4.7780,1.8371,-0.7503,2.7757
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8800,0.2755,-0.0760,0.9900,0.1440,0.9960,-0.0300,0.4160,2.2576,-0.0431,3.4480,0.0371,-0.4703,2.1557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8532,0.2755,-0.0730,0.9690,0.1630,1.0000,-0.0220,0.4100,1.7776,1.1869,2.3780,0.6371,-1.2403,2.7257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,1.0000,0.2755,-0.0710,0.9880,0.1500,0.9980,-0.0290,0.4190,-0.0924,-1.1831,2.9980,0.4071,-1.2303,3.2157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9604,0.2987,-0.0720,0.9840,0.1550,1.0010,-0.0310,0.4160,-0.5524,-0.8431,0.7980,0.2671,-1.7403,2.6057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9336,0.2755,-0.0730,0.9700,0.1440,1.0020,-0.0220,0.4070,2.3576,-0.0231,-0.3020,0.5271,-1.8103,2.1857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9336,0.2755,-0.0750,0.9670,0.1500,1.0010,-0.0160,0.4120,2.6176,0.7769,-0.0120,-1.0929,-1.1403,1.5857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.9068,0.2755,-0.0720,0.9740,0.1560,1.0030,-0.0130,0.4140,1.8176,1.3969,-0.1820,1.2071,-2.4203,0.0857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8800,0.2755,-0.0770,0.9750,0.1520,0.9920,-0.0360,0.4090,1.9176,1.1869,0.7480,0.8571,-2.4003,0.0657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.8532,0.2755,-0.0790,0.9820,0.1560,1.0010,-0.0190,0.3950,1.1976,0.7969,-0.0120,-2.0929,-1.4803,1.4857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0740,0.9790,0.1540,1.0100,-0.0060,0.4100,1.0576,0.2469,0.7480,-0.3329,-2.4803,0.7757
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0800,0.9750,0.1450,1.0140,-0.0240,0.4180,1.6176,2.1269,0.0680,2.7471,-3.3403,-0.2243
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0770,0.9660,0.1480,1.0060,-0.0240,0.3970,0.9476,2.6969,-0.0920,2.8771,-2.2603,-0.4943
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2987,-0.0730,0.9820,0.1490,1.0000,-0.0210,0.4100,1.9376,1.8369,-0.8520,2.7571,-2.7303,-0.1043
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2755,-0.0760,0.9790,0.1500,0.9910,-0.0060,0.3910,1.9376,2.1569,-1.4620,1.5771,-3.8103,1.3157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0770,0.9810,0.1460,0.9950,-0.0170,0.3860,0.7176,-0.3331,0.8280,1.2271,-2.6803,2.5157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2987,-0.0830,0.9760,0.1500,1.0000,-0.0270,0.3890,0.3976,-1.0331,1.9080,-1.0129,-1.1903,2.1257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2755,-0.0780,0.9810,0.1440,1.0090,-0.0210,0.3960,1.4776,-0.4631,2.1780,0.1971,-1.3003,1.6457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0680,0.9670,0.1530,1.0140,-0.0350,0.4020,1.6376,-0.2231,1.2480,-0.4029,-1.8803,-0.4643
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0730,0.9810,0.1580,1.0040,-0.0160,0.3850,1.6976,0.6169,0.4180,-1.2229,0.8897,-1.0543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0780,0.9730,0.1520,0.9990,-0.0120,0.3930,0.5076,-1.0631,2.0080,-1.4129,0.7997,0.5457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0740,0.9710,0.1570,0.9970,-0.0190,0.4020,0.5876,-0.3331,1.7580,-0.0029,0.6597,1.0257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0740,0.9740,0.1510,1.0070,-0.0280,0.4030,0.3476,-0.7631,1.5980,1.2271,-0.4403,0.3757
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0780,0.9790,0.1520,0.9980,-0.0300,0.3970,1.1376,-0.6631,1.7480,-1.1729,-0.5703,0.8657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0750,0.9780,0.1450,1.0080,-0.0340,0.3860,1.1776,1.2069,0.5380,-3.8929,0.0897,3.4057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0760,0.9780,0.1500,1.0350,-0.0010,0.3930,1.1876,-0.7731,1.8980,-9.1629,0.5997,9.8657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0680,0.9920,0.1490,1.0130,-0.0420,0.4600,2.5076,2.7369,-0.5320,-3.2729,-8.8503,6.5357
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0790,0.9730,0.1420,0.9740,-0.0340,0.4210,2.8576,0.6669,-0.3020,8.8171,-5.7203,-2.0543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2523,-0.0720,0.9610,0.1530,0.9620,-0.0220,0.3400,-1.0124,-4.0431,4.3080,6.7171,2.2297,-3.8043
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2523,-0.0730,1.0010,0.1390,0.9930,-0.0670,0.3530,-0.6724,-4.7131,6.5980,2.7671,5.1897,0.1257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0650,0.9740,0.1540,1.0160,-0.1180,0.3700,2.1676,-2.3631,5.3080,-2.9429,2.9597,0.7457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0580,0.9930,0.1480,1.0220,-0.0530,0.3760,2.3976,3.1169,-1.9020,-8.4329,1.7897,0.8557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0610,0.9980,0.1520,1.0190,-0.0110,0.4070,0.5076,0.8169,-0.2320,-11.0529,0.5997,1.8157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0680,0.9710,0.1420,1.0160,0.0150,0.4360,2.0676,1.0569,-0.6420,-6.0429,0.0197,0.8257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0710,0.9900,0.1420,1.0180,-0.0210,0.4540,1.6076,2.5269,-0.5420,1.6471,0.3597,-1.9243
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2755,-0.0670,0.9820,0.1550,0.9960,-0.0360,0.4140,1.9776,1.1569,-0.2320,3.8071,0.1197,-4.1943
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2755,-0.0720,0.9820,0.1540,0.9930,-0.0420,0.3980,2.1376,1.2869,-0.6220,1.4971,-1.2103,-3.4143
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2987,-0.0660,0.9720,0.1570,0.9930,-0.0370,0.3850,2.5076,2.4469,-0.0920,-0.7929,-0.0803,-1.7443
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2755,-0.0690,0.9820,0.1490,1.0090,-0.0160,0.4070,1.3476,-0.0531,0.9580,-1.6629,0.8097,0.2457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2755,-0.0650,0.9860,0.1450,1.0140,-0.0160,0.4360,2.4476,0.8769,0.2380,1.5471,-1.0703,-0.3443
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2755,-0.0560,0.9860,0.1480,1.0090,-0.0190,0.4100,2.6476,1.5569,-1.6420,3.5971,-1.7403,-0.4543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2755,-0.0750,0.9910,0.1470,1.0020,-0.0370,0.3940,2.6176,-0.4931,-1.0020,2.2971,-3.7503,-2.4543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2755,-0.0720,0.9840,0.1500,1.0110,-0.0220,0.3850,1.1276,1.6069,-2.7420,0.7471,-2.5403,-2.0343
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7192,0.2755,-0.0840,0.9840,0.1490,1.0040,-0.0370,0.3850,2.6176,1.5769,-1.6720,-0.1529,-3.1403,-0.8443
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2755,-0.0760,0.9660,0.1550,0.9980,-0.0270,0.3910,2.2976,1.8869,-3.4020,-1.0429,-0.7803,-0.4243
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2755,-0.0720,0.9680,0.1520,0.9950,-0.0240,0.3970,0.0976,-0.7031,0.0980,-1.2929,-1.1403,-0.3743
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2523,-0.0840,0.9760,0.1420,1.0000,-0.0190,0.4050,1.4476,0.7069,-0.8520,0.5971,-0.4003,0.0657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2523,-0.0740,0.9780,0.1470,1.0010,-0.0280,0.4010,1.0876,-1.1431,0.3180,0.3271,-1.4503,0.1957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3236,1.0000,0.7460,0.2523,-0.0810,0.9690,0.1530,1.0070,-0.0120,0.3910,1.7976,-0.0231,0.2080,1.3371,-1.3803,-0.5243
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2291,-0.0810,0.9770,0.1490,1.0100,-0.0140,0.3940,1.3076,0.7369,0.2480,1.5971,1.0797,0.0957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2291,-0.0860,0.9840,0.1520,1.0040,-0.0110,0.3970,0.6976,-0.2731,0.8980,0.7371,-1.7903,0.1557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2291,-0.0860,0.9690,0.1450,1.0050,-0.0130,0.3960,1.8876,0.7669,0.4380,1.2571,-0.4903,0.6057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2291,-0.0850,0.9790,0.1510,1.0030,-0.0210,0.3910,1.3976,-0.5531,1.4580,1.0571,-0.3103,0.2557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2291,-0.0840,0.9740,0.1400,1.0000,-0.0160,0.3960,2.2276,1.3469,-0.4020,1.1671,0.2797,-0.3543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7192,0.2291,-0.0820,0.9700,0.1430,0.9980,-0.0180,0.3860,0.9276,-0.6931,1.2780,0.0771,-0.8503,0.6157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.2523,-0.0830,0.9740,0.1410,0.9960,-0.0200,0.3820,0.7176,-0.9031,2.0680,1.5871,1.6997,2.1557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4555,1.0000,0.7460,0.2523,-0.0810,0.9730,0.1500,1.0040,-0.0340,0.3990,0.5676,-0.7131,2.7180,-0.5529,0.9897,1.6057
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.7460,0.2523,-0.0800,0.9700,0.1580,1.0120,-0.0240,0.3900,0.5476,-0.6331,1.4380,-0.1629,0.9397,2.0257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.7460,0.2291,-0.0770,0.9750,0.1530,1.0140,-0.0170,0.3930,1.1576,-0.4831,1.6180,1.5871,0.5997,1.0457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4115,1.0000,0.7460,0.2523,-0.0800,0.9790,0.1460,1.0090,-0.0270,0.3920,1.5576,-0.7831,2.1680,-0.7729,0.3097,1.4957
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4115,1.0000,0.7460,0.2523,-0.0690,0.9720,0.1490,1.0110,-0.0240,0.4000,1.9876,0.5369,0.8080,-1.5129,-0.3003,1.3157
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7728,0.2523,-0.0730,0.9780,0.1480,1.0050,-0.0190,0.3960,1.8476,1.3169,0.5680,0.1271,-0.9503,0.4457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.2755,-0.0760,0.9720,0.1550,1.0080,-0.0250,0.4070,1.1676,1.2569,0.3780,1.5971,-0.9003,0.0857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.2755,-0.0820,0.9810,0.1530,1.0050,-0.0280,0.3930,1.5776,0.8669,-0.5220,0.1771,-0.5403,-0.1443
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4115,1.0000,0.7460,0.2755,-0.0780,0.9780,0.1520,1.0260,0.0180,0.4570,1.1376,0.9569,0.0480,17.1571,-9.2003,-1.3343
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4115,1.0000,0.7460,0.3218,-0.0720,0.9830,0.1620,1.0470,-0.0100,0.4130,1.8176,1.3469,-1.5520,23.2871,-16.7403,-6.5743
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.3218,-0.0850,0.9750,0.1510,0.9910,-0.0310,0.3220,1.9576,3.8969,-8.6620,2.6071,-9.2703,-6.6643
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.3450,-0.0960,0.9710,0.1540,0.9650,0.0110,0.2730,-0.1624,0.7369,-1.1520,-8.3429,0.3097,-1.9543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3896,1.0000,0.7460,0.3450,-0.0980,0.9590,0.1410,0.9590,0.0570,0.3230,-1.0724,-1.0931,3.3780,-4.1329,7.4597,5.6457
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3676,1.0000,0.7460,0.3450,-0.0970,0.9740,0.1420,0.9440,0.0360,0.3250,-1.8724,-6.2331,10.4380,-9.1729,14.3797,12.0657
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3676,1.0000,0.7460,0.3218,-0.0630,0.9740,0.1590,1.0580,-0.0210,0.6500,0.1876,-5.9331,20.3080,3.9471,-4.1503,9.3557
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0660,0.9990,0.1500,1.1210,-0.0700,0.4690,6.3276,6.5869,-5.1620,7.8971,-14.3403,-3.0543
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3218,-0.0700,0.9640,0.1560,1.0370,-0.0100,0.3040,3.4076,4.3269,-11.9920,-0.8629,-6.7903,-9.3943
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3218,-0.0950,0.9730,0.1590,0.9830,0.0770,0.2740,4.6476,4.8969,-8.7820,-6.1929,-0.5503,-4.4143
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.3218,-0.1010,0.9740,0.1450,0.9320,0.0660,0.2790,2.1376,1.8269,-0.8920,0.6871,0.1697,5.2857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.3218,-0.0810,0.9740,0.1530,0.9200,0.0050,0.3640,-0.6024,-6.4431,13.1780,-2.9229,7.3197,10.7757
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2987,-0.0670,0.9480,0.1720,1.0310,-0.0410,0.5770,-2.6624,-5.8831,21.0180,0.5771,0.4697,6.6857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7728,0.2987,-0.0570,0.9810,0.1600,1.1090,-0.0660,0.4870,3.4576,2.3869,-0.5020,4.2271,-8.1103,-0.2943
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0720,0.9890,0.1620,1.0650,-0.0040,0.3450,3.2576,6.5769,-9.0220,-1.0729,-6.2703,-8.3643
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3218,-0.0800,1.0090,0.1450,1.0040,0.0590,0.2930,2.3776,5.9469,-8.4120,-2.3729,-2.7803,-3.7743
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.3218,-0.1000,0.9740,0.1310,0.9500,0.0450,0.2840,1.5076,2.7469,1.3080,0.9271,0.3497,3.0257
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0910,0.9750,0.1480,0.9170,0.0110,0.3850,-0.0924,-4.4831,11.5480,0.7771,5.1997,8.6857
LOVE,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.3456,1.0000,0.7460,0.2987,-0.0570,0.9740,0.1660,1.0540,-0.0450,0.5500,-0.3224,-4.4431,13.2180,3.5871,-1.2403,3.7857
